Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,0.2632430217657301,0.2515433430671692,0.2515433430671692,104000,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,0.26031804090978444,0.24861836433410645,0.24861836433410645,30000,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,0.26616800057706247,0.25446829199790955,0.25446829199790955,100000,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,0.26616800057706247,0.25446829199790955,0.25446829199790955,38000,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,0.26616800057706247,0.25446829199790955,0.25446829199790955,54000,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,0.26616800057706247,0.25446829199790955,0.25446829199790955,40000,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,0.25739322839418993,0.24569351971149445,0.24569351971149445,72000,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,0.25739322839418993,0.24569351971149445,0.24569351971149445,6000,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,0.23399390966006214,0.22229421138763425,0.22229421138763428,136000,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,0.23984379571552997,0.228144109249115,0.228144109249115,94000,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,0.23984379571552997,0.228144109249115,0.228144109249115,88000,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,0.24276855645293433,0.23106886446475983,0.23106886446475983,36000,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,0.24569344596892506,0.2339937686920166,0.2339937686920166,74000,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,0.24276855645293433,0.23106886446475983,0.23106886446475983,28000,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,0.23399390966006214,0.22229421138763425,0.22229421138763428,84000,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,0.23399390966006214,0.22229421138763425,0.22229421138763428,32000,0.0,0.0
1980-04-09 00:00:00-05:00,0.0,0.23691868588166792,0.2252189815044403,0.2252189815044403,14000,0.0,0.0
1980-04-10 00:00:00-05:00,0.0,0.23984379571552997,0.228144109249115,0.228144109249115,24000,0.0,0.0
1980-04-11 00:00:00-05:00,0.0,0.23984379571552997,0.228144109249115,0.228144109249115,80000,0.0,0.0
1980-04-14 00:00:00-05:00,0.0,0.23984379571552997,0.228144109249115,0.228144109249115,46000,0.0,0.0
1980-04-15 00:00:00-05:00,0.0,0.23106894354812935,0.2193692475557327,0.21936924755573273,46000,0.0,0.0
1980-04-16 00:00:00-05:00,0.0,0.23399390966006214,0.22229421138763425,0.22229421138763428,34000,0.0,0.0
1980-04-17 00:00:00-05:00,0.0,0.23984379571552997,0.228144109249115,0.228144109249115,152000,0.0,0.0
1980-04-18 00:00:00-05:00,0.0,0.24569344596892506,0.2339937686920166,0.2339937686920166,22000,0.0,0.0
1980-04-21 00:00:00-05:00,0.0,0.23984379571552997,0.228144109249115,0.228144109249115,8000,0.0,0.0
1980-04-22 00:00:00-05:00,0.0,0.23984379571552997,0.228144109249115,0.228144109249115,10000,0.0,0.0
1980-04-23 00:00:00-05:00,0.0,0.25154340586966534,0.2398436963558197,0.2398436963558197,84000,0.0,0.0
1980-04-24 00:00:00-05:00,0.0,0.25446820265444264,0.2427685260772705,0.2427685260772705,34000,0.0,0.0
1980-04-25 00:00:00-05:00,0.0,0.25446820265444264,0.2427685260772705,0.2427685260772705,14000,0.0,0.0
1980-04-28 00:00:00-04:00,0.0,0.2632430217657301,0.2515433430671692,0.2515433430671692,128000,0.0,0.0
1980-04-29 00:00:00-04:00,0.0,0.2632430217657301,0.2515433430671692,0.2515433430671692,32000,0.0,0.0
1980-04-30 00:00:00-04:00,0.0,0.26616800057706247,0.25446829199790955,0.25446829199790955,4000,0.0,0.0
1980-05-01 00:00:00-04:00,0.0,0.2632430217657301,0.2515433430671692,0.2515433430671692,94000,0.0,0.0
1980-05-02 00:00:00-04:00,0.0,0.26909276650199326,0.25739309191703796,0.25739309191703796,164000,0.0,0.0
1980-05-05 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,136000,0.0,0.0
1980-05-06 00:00:00-04:00,0.0,0.2866422782193272,0.2749425768852234,0.2749425768852234,88000,0.0,0.0
1980-05-07 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,122000,0.0,0.0
1980-05-08 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,44000,0.0,0.0
1980-05-09 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,170000,0.0,0.0
1980-05-12 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,60000,0.0,0.0
1980-05-13 00:00:00-04:00,0.0,0.31004181622011584,0.29834210872650146,0.29834210872650146,208000,0.0,0.0
1980-05-14 00:00:00-04:00,0.0,0.31004181622011584,0.29834210872650146,0.29834210872650146,290000,0.0,0.0
1980-05-15 00:00:00-04:00,0.0,0.31004181622011584,0.29834210872650146,0.29834210872650146,30000,0.0,0.0
1980-05-16 00:00:00-04:00,0.0,0.31004181622011584,0.29834210872650146,0.29834210872650146,42000,0.0,0.0
1980-05-19 00:00:00-04:00,0.0,0.31004181622011584,0.29834210872650146,0.29834210872650146,14000,0.0,0.0
1980-05-20 00:00:00-04:00,0.0,0.31004181622011584,0.29834210872650146,0.29834210872650146,86000,0.0,0.0
1980-05-21 00:00:00-04:00,0.0,0.30711711653654206,0.2954174280166626,0.2954174280166626,76000,0.0,0.0
1980-05-22 00:00:00-04:00,0.0,0.30419195013075745,0.29249227046966547,0.2924922704696655,90000,0.0,0.0
1980-05-23 00:00:00-04:00,0.0,0.3129665520842389,0.3012668788433075,0.3012668788433075,186000,0.0,0.0
1980-05-27 00:00:00-04:00,0.0,0.31004181622011584,0.29834210872650146,0.29834210872650146,46000,0.0,0.0
1980-05-28 00:00:00-04:00,0.0,0.30711711653654206,0.2954174280166626,0.2954174280166626,50000,0.0,0.0
1980-05-29 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,54000,0.0,0.0
1980-05-30 00:00:00-04:00,0.0,0.3012670284854307,0.28956732153892517,0.28956732153892517,24000,0.0,0.0
1980-06-02 00:00:00-04:00,0.0,0.3012670284854307,0.28956732153892517,0.28956732153892517,118000,0.0,0.0
1980-06-03 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,36000,0.0,0.0
1980-06-04 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,12000,0.0,0.0
1980-06-05 00:00:00-04:00,0.0,0.3012670284854307,0.28956732153892517,0.28956732153892517,2000,0.0,0.0
1980-06-06 00:00:00-04:00,0.0,0.3012670284854307,0.28956732153892517,0.28956732153892517,2000,0.0,0.0
1980-06-09 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,30000,0.0,0.0
1980-06-10 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,102000,0.0,0.0
1980-06-11 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,40000,0.0,0.0
1980-06-12 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,48000,0.0,0.0
1980-06-13 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,28000,0.0,0.0
1980-06-16 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,58000,0.0,0.0
1980-06-17 00:00:00-04:00,0.0,0.2924923668804818,0.2807926833629608,0.2807926833629608,24000,0.0,0.0
1980-06-18 00:00:00-04:00,0.0,0.2954171282183652,0.28371742367744446,0.28371742367744446,8000,0.0,0.0
1980-06-19 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,66000,0.0,0.0
1980-06-20 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,40000,0.0,0.0
1980-06-23 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,16000,0.0,0.0
1980-06-24 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,54000,0.0,0.0
1980-06-25 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,78000,0.0,0.0
1980-06-26 00:00:00-04:00,0.0,0.3012670284854307,0.28956732153892517,0.28956732153892517,138000,0.0,0.0
1980-06-27 00:00:00-04:00,0.0,0.3012670284854307,0.28956732153892517,0.28956732153892517,28000,0.0,0.0
1980-06-30 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,60000,0.0,0.0
1980-07-01 00:00:00-04:00,0.0,0.2983421739756396,0.28664249181747437,0.28664249181747437,6000,0.0,0.0
1980-07-02 00:00:00-04:00,0.0,0.3012670284854307,0.28956732153892517,0.28956732153892517,54000,0.0,0.0
1980-07-03 00:00:00-04:00,0.0,0.30419195013075745,0.29249227046966547,0.2924922704696655,58000,0.0,0.0
1980-07-07 00:00:00-04:00,0.0,0.3012672722766023,0.2954174280166626,0.2954174280166626,14000,0.0,0.0
1980-07-08 00:00:00-04:00,0.0,0.30126704257346415,0.29834210872650146,0.29834210872650146,30000,0.0,0.0
1980-07-09 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,206000,0.0,0.0
1980-07-10 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,158000,0.0,0.0
1980-07-11 00:00:00-04:00,0.0,0.3071168823731531,0.29834210872650146,0.29834210872650146,358000,0.0,0.0
1980-07-14 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,38000,0.0,0.0
1980-07-15 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,20000,0.0,0.0
1980-07-16 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,20000,0.0,0.0
1980-07-17 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,412000,0.0,0.0
1980-07-18 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,146000,0.0,0.0
1980-07-21 00:00:00-04:00,0.0,0.30419218045944335,0.2954174280166626,0.2954174280166626,8000,0.0,0.0
1980-07-22 00:00:00-04:00,0.0,0.30419218045944335,0.2954174280166626,0.2954174280166626,4000,0.0,0.0
1980-07-23 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,72000,0.0,0.0
1980-07-24 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,36000,0.0,0.0
1980-07-25 00:00:00-04:00,0.0,0.3041919485261904,0.29834210872650146,0.29834210872650146,84000,0.0,0.0
1980-07-28 00:00:00-04:00,0.0,0.3012672722766023,0.2954174280166626,0.2954174280166626,34000,0.0,0.0
1980-07-29 00:00:00-04:00,0.0,0.3012672722766023,0.2954174280166626,0.2954174280166626,48000,0.0,0.0
1980-07-30 00:00:00-04:00,0.0,0.3012672722766023,0.2954174280166626,0.2954174280166626,64000,0.0,0.0
1980-07-31 00:00:00-04:00,0.0,0.3012670441626028,0.29249227046966547,0.2924922704696655,172000,0.0,0.0
1980-08-01 00:00:00-04:00,0.0,0.3012672722766023,0.2954174280166626,0.2954174280166626,74000,0.0,0.0
1980-08-04 00:00:00-04:00,0.0,0.3012672722766023,0.2954174280166626,0.2954174280166626,44000,0.0,0.0
1980-08-05 00:00:00-04:00,0.0,0.3012672722766023,0.2954174280166626,0.2954174280166626,24000,0.0,0.0
1980-08-06 00:00:00-04:00,0.0,0.3012672722766023,0.2954174280166626,0.2954174280166626,138000,0.0,0.0
1980-08-07 00:00:00-04:00,0.0,0.3071167154637732,0.3012668788433075,0.3012668788433075,64000,0.0,0.0
1980-08-08 00:00:00-04:00,0.0,0.3100417842721463,0.304191917181015,0.304191917181015,158000,0.0,0.0
1980-08-11 00:00:00-04:00,0.0,0.3158917762784847,0.3100419342517853,0.3100419342517853,94000,0.0,0.0
1980-08-12 00:00:00-04:00,0.0,0.32759142231088845,0.32174158096313477,0.32174158096313477,152000,0.0,0.0
1980-08-13 00:00:00-04:00,0.0,0.32759142231088845,0.32174158096313477,0.32174158096313477,90000,0.0,0.0
1980-08-14 00:00:00-04:00,0.0,0.32759142231088845,0.32174158096313477,0.32174158096313477,80000,0.0,0.0
1980-08-15 00:00:00-04:00,0.0,0.32759142231088845,0.32174158096313477,0.32174158096313477,14000,0.0,0.0
1980-08-18 00:00:00-04:00,0.0,0.3217414019859914,0.3158915638923645,0.3158915638923645,38000,0.0,0.0
1980-08-19 00:00:00-04:00,0.0,0.3188165438354908,0.3129667043685913,0.3129667043685913,74000,0.0,0.0
1980-08-20 00:00:00-04:00,0.0,0.3158917762784847,0.3100419342517853,0.3100419342517853,156000,0.0,0.0
1980-08-21 00:00:00-04:00,0.0,0.3158917762784847,0.3100419342517853,0.3100419342517853,38000,0.0,0.0
1980-08-22 00:00:00-04:00,0.0,0.321741477516058,0.3129667043685913,0.3129667043685913,66000,0.0,0.0
1980-08-25 00:00:00-04:00,0.0,0.3217414019859914,0.3158915638923645,0.3158915638923645,66000,0.0,0.0
1980-08-26 00:00:00-04:00,0.0,0.32759142231088845,0.32174158096313477,0.32174158096313477,696000,0.0,0.0
1980-08-27 00:00:00-04:00,0.0,0.32759142231088845,0.32174158096313477,0.32174158096313477,168000,0.0,0.0
1980-08-28 00:00:00-04:00,0.0,0.3246664706626708,0.318816602230072,0.318816602230072,154000,0.0,0.0
1980-08-29 00:00:00-04:00,0.0,0.32759142231088845,0.32174158096313477,0.32174158096313477,96000,0.0,0.0
1980-09-02 00:00:00-04:00,0.0,0.33051625014225916,0.32466641068458557,0.32466641068458557,74000,0.0,0.0
1980-09-03 00:00:00-04:00,0.0,0.33051625014225916,0.32466641068458557,0.32466641068458557,94000,0.0,0.0
1980-09-04 00:00:00-04:00,0.0,0.33636619204357854,0.33344125747680664,0.33344125747680664,188000,0.0,0.0
1980-09-05 00:00:00-04:00,0.0,0.35684062766481867,0.3539157211780548,0.3539157211780548,168000,0.0,0.0
1980-09-08 00:00:00-04:00,0.0,0.359765562045824,0.3539157211780548,0.3539157211780548,272000,0.0,0.0
1980-09-09 00:00:00-04:00,0.0,0.35391557037670146,0.3480657041072845,0.34806570410728455,134000,0.0,0.0
1980-09-10 00:00:00-04:00,0.0,0.36269063283590497,0.3568407893180847,0.3568407893180847,192000,0.0,0.0
1980-09-11 00:00:00-04:00,0.0,0.37146513302787154,0.36854022741317743,0.3685402274131775,184000,0.0,0.0
1980-09-12 00:00:00-04:00,0.0,0.38316468726458197,0.3802397549152374,0.3802397549152374,194000,0.0,0.0
1980-09-15 00:00:00-04:00,0.0,0.3743900665367988,0.36854022741317743,0.3685402274131775,174000,0.0,0.0
1980-09-16 00:00:00-04:00,0.0,0.3714651476384688,0.36561530828475947,0.3656153082847595,40000,0.0,0.0
1980-09-17 00:00:00-04:00,0.0,0.37146528457810896,0.3626905083656311,0.3626905083656311,190000,0.0,0.0
1980-09-18 00:00:00-04:00,0.0,0.36561556854194216,0.3568407893180847,0.3568407893180847,70000,0.0,0.0
1980-09-19 00:00:00-04:00,0.0,0.36561527911255565,0.35976544022560114,0.3597654402256012,66000,0.0,0.0
1980-09-22 00:00:00-04:00,0.0,0.36269034572196235,0.35976544022560114,0.3597654402256012,66000,0.0,0.0
1980-09-23 00:00:00-04:00,0.0,0.3597654249428217,0.3509906530380249,0.3509906530380249,76000,0.0,0.0
1980-09-24 00:00:00-04:00,0.0,0.35099059281121925,0.3451407551765442,0.3451407551765442,64000,0.0,0.0
