Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-07-31 00:00:00-04:00,19.679811477661133,20.535455454950746,19.33755421314756,19.679811477661133,56477500,0.0,0
2014-08-01 00:00:00-04:00,19.594246753529895,19.679811477661133,19.397449030436015,19.679811477661133,6458900,0.0,0
2014-08-04 00:00:00-04:00,19.765376201792368,19.791044476623778,19.594246753529895,19.679811477661133,3455900,0.0,0
2014-08-05 00:00:00-04:00,19.67125484204687,19.68836811327539,19.397449030436015,19.679811477661133,4450200,0.0,0
2014-08-06 00:00:00-04:00,19.50867499483518,19.662691116333008,19.39744203598163,19.662691116333008,6993400,0.0,0
2014-08-07 00:00:00-04:00,19.585684660926855,19.67980599444814,19.508676593865967,19.619911193847656,3186900,0.0,0
2014-08-08 00:00:00-04:00,19.61991065978668,19.705475357748664,19.508676062832837,19.63702392578125,2855000,0.0,0
2014-08-11 00:00:00-04:00,19.594241294157055,19.619911193847656,19.508676593865967,19.619911193847656,1767500,0.0,0
2014-08-12 00:00:00-04:00,19.585690117915636,19.679811477661133,19.534351936241443,19.679811477661133,1549700,0.0,0
2014-08-13 00:00:00-04:00,19.679806115298646,19.87660378476901,19.57712814791663,19.83382225036621,1659100,0.0,0
2014-08-14 00:00:00-04:00,19.850932961656827,19.86804459400873,19.63702205315626,19.6883602142334,1391700,0.0,0
2014-08-15 00:00:00-04:00,19.696924748889654,19.748262930563847,19.679811477661133,19.679811477661133,1948100,0.0,0
2014-08-18 00:00:00-04:00,19.731144549031047,19.825265884399414,19.696919647449516,19.825265884399414,1073700,0.0,0
2014-08-19 00:00:00-04:00,19.85093297201053,20.907651750787196,19.85093297201053,20.886260986328125,2851800,0.0,0
2014-08-20 00:00:00-04:00,20.792143001816346,21.895924250797286,20.757918099590253,21.553667068481445,3544500,0.0,0
2014-08-21 00:00:00-04:00,21.793247736202733,21.836030906857612,21.322644283076674,21.724796295166016,2358000,0.0,0
2014-08-22 00:00:00-04:00,21.605005857425393,21.75902200188722,21.476659614377546,21.699127197265625,891600,0.0,0
2014-08-25 00:00:00-04:00,21.707689231055493,21.733357506843664,21.288422230385805,21.493778228759766,1185400,0.0,0
2014-08-26 00:00:00-04:00,21.39109259785765,21.47665729465125,21.339754432585828,21.433874130249023,951000,0.0,0
2014-08-27 00:00:00-04:00,21.391095220283045,21.853143660406463,21.3483136826469,21.79324722290039,1230600,0.0,0
2014-08-28 00:00:00-04:00,21.733344158498344,22.109827748270565,21.656336114408337,21.981481552124023,981700,0.0,0
2014-08-29 00:00:00-04:00,22.084162566833058,22.195397157360933,21.776131956779906,22.06705093383789,981200,0.0,0
2014-09-02 00:00:00-04:00,21.990042873321908,22.16117062734904,21.836026752289943,22.06705093383789,1873200,0.0,0
2014-09-03 00:00:00-04:00,22.238178687865023,22.244168167416028,21.930146445801093,22.06705093383789,996500,0.0,0
2014-09-04 00:00:00-04:00,21.844587935999257,22.032828994251382,21.82747466742785,21.990047454833984,1117500,0.0,0
2014-09-05 00:00:00-04:00,21.990045307113917,22.26385104946995,21.92159387152491,22.04994010925293,1089800,0.0,0
2014-09-08 00:00:00-04:00,22.092714963282805,22.2296177930591,21.065943739960602,21.25418472290039,2534800,0.0,0
2014-09-09 00:00:00-04:00,21.64778945841589,21.904483600996752,21.134404437276523,21.425323486328125,3608600,0.0,0
2014-09-10 00:00:00-04:00,21.553672399495007,21.65207126174777,21.125850407781392,21.13440704345703,1974600,0.0,0
2014-09-11 00:00:00-04:00,21.177184198579678,21.4082084178832,21.074506223774435,21.09161949157715,2029100,0.0,0
2014-09-12 00:00:00-04:00,20.988940085335344,21.177181107657297,20.911932023473906,20.96327018737793,1106800,0.0,0
2014-09-15 00:00:00-04:00,20.834926790805667,20.860595060237795,20.466999696842283,20.66379737854004,1125600,0.0,0
2014-09-16 00:00:00-04:00,20.740806334117107,20.843484312251288,20.432774031725657,20.800701141357422,1512100,0.0,0
2014-09-17 00:00:00-04:00,20.920485154333587,21.12583940758709,20.843477105362208,21.00604820251465,940400,0.0,0
2014-09-18 00:00:00-04:00,21.023167518680367,21.254191732119075,21.01461088499623,21.108732223510742,879100,0.0,0
2014-09-19 00:00:00-04:00,21.262750816975913,21.810362379801433,21.142959563599437,21.741910934448242,5257900,0.0,0
2014-09-22 00:00:00-04:00,21.63066832079043,21.699119735678575,21.177176677149916,21.25418472290039,737000,0.0,0
2014-09-23 00:00:00-04:00,21.100172542689133,21.134399072482932,20.689463977228165,21.031721115112305,940000,0.0,0
2014-09-24 00:00:00-04:00,21.16007239601679,21.391096631317698,21.113011722306105,21.32264518737793,964600,0.0,0
2014-09-25 00:00:00-04:00,21.373982425761767,21.373982425761767,21.05739512341678,21.074506759643555,1350800,0.0,0
2014-09-26 00:00:00-04:00,21.05739491003392,21.21996606061294,20.826370687197123,21.194297790527344,1252800,0.0,0
2014-09-29 00:00:00-04:00,21.02317241168512,21.198579363007244,20.826374687179587,21.13440704345703,1482000,0.0,0
2014-09-30 00:00:00-04:00,21.279855505529852,21.493766390003568,20.715129269069553,21.00604820251465,8795100,0.0,0
2014-10-01 00:00:00-04:00,20.911928843973612,21.040275050225002,20.689461324866276,20.72368621826172,1196600,0.0,0
2014-10-02 00:00:00-04:00,20.834923464830272,21.125842440034482,20.330093574447126,21.031721115112305,1253000,0.0,0
2014-10-03 00:00:00-04:00,21.202852544622647,21.46810164805913,20.88626364154484,21.245634078979492,1737500,0.0,0
2014-10-06 00:00:00-04:00,21.27130839577876,21.48094024247257,21.177187042236326,21.391098022460938,1057100,0.0,0
2014-10-07 00:00:00-04:00,21.339754876427918,21.362855990473662,21.006052715193345,21.262746810913086,803600,0.0,0
2014-10-08 00:00:00-04:00,21.22851712151847,21.408203125,21.13439743589542,21.408203125,1074500,0.0,0
2014-10-09 00:00:00-04:00,21.408201709811973,21.442426602682293,20.903371891893162,21.00604820251465,2536300,0.0,0
2014-10-10 00:00:00-04:00,20.963271678159362,21.15151271386788,20.655239408808217,20.706579208374023,1561700,0.0,0
2014-10-13 00:00:00-04:00,20.757918849524504,21.194297384746637,20.706580678325146,20.929046630859375,1726100,0.0,0
2014-10-14 00:00:00-04:00,21.074504147649765,21.348311509486333,21.031722614368583,21.262746810913086,1036400,0.0,0
2014-10-15 00:00:00-04:00,21.168625861309764,21.3654235291722,20.561119591296777,20.980384826660156,1529300,0.0,0
2014-10-16 00:00:00-04:00,20.706578594162682,21.21996351850502,20.646682163112597,21.04883575439453,1889000,0.0,0
2014-10-17 00:00:00-04:00,21.15151245021964,21.47665798203986,21.091617650150365,21.202852249145508,981700,0.0,0
